,POPULARITY,BUCKET,TOTAL_SELL,LIKE_,REVIEW,PRICE,FIRST_PAGE
11335,5.0,5.0,6.0,5.0,5.0,5.0,0
11336,2.0,3.0,4.0,4.0,5.0,5.0,0
11337,1.0,1.0,0.0,1.0,0.0,5.0,0
11354,2.0,4.0,2.0,4.0,6.0,5.0,0
11360,3.0,2.0,2.0,2.0,3.0,3.0,0
11362,3.0,5.0,3.0,5.0,3.0,7.0,0
11364,5.0,1.0,2.0,0.0,0.0,7.0,0
11366,6.0,6.0,5.0,6.0,4.0,5.0,0
11369,6.0,6.0,6.0,6.0,6.0,6.0,0
11370,6.0,6.0,3.0,6.0,0.0,7.0,0
11371,5.0,4.0,2.0,4.0,0.0,6.0,0
11372,6.0,6.0,6.0,6.0,7.0,6.0,0
11374,5.0,2.0,3.0,2.0,0.0,7.0,0
11376,6.0,5.0,5.0,5.0,5.0,5.0,0
11377,4.0,5.0,5.0,5.0,5.0,4.0,0
11378,2.0,2.0,1.0,2.0,0.0,3.0,0
11379,6.0,6.0,6.0,6.0,6.0,7.0,0
11382,3.0,5.0,3.0,4.0,0.0,6.0,0
11384,5.0,5.0,3.0,5.0,4.0,5.0,0
11385,1.0,2.0,3.0,3.0,3.0,5.0,0
11388,4.0,2.0,2.0,1.0,3.0,5.0,0
11389,4.0,2.0,1.0,2.0,0.0,7.0,0
11390,5.0,1.0,2.0,1.0,8.0,7.0,0
11392,4.0,2.0,2.0,1.0,0.0,6.0,0
11393,6.0,4.0,5.0,4.0,0.0,6.0,0
11399,0.0,4.0,3.0,4.0,3.0,6.0,0
11400,1.0,3.0,5.0,3.0,4.0,3.0,0
11401,0.0,1.0,1.0,1.0,7.0,4.0,0
11433,1.0,3.0,1.0,3.0,5.0,4.0,0
11445,1.0,3.0,3.0,4.0,3.0,6.0,0
11447,1.0,5.0,4.0,5.0,5.0,4.0,0
11450,1.0,2.0,1.0,3.0,7.0,4.0,0
11455,3.0,3.0,1.0,3.0,0.0,7.0,0
11457,2.0,4.0,2.0,4.0,0.0,4.0,0
11463,1.0,1.0,1.0,1.0,0.0,4.0,0
11468,2.0,2.0,1.0,2.0,0.0,7.0,0
11470,2.0,4.0,4.0,4.0,5.0,5.0,0
11475,3.0,5.0,3.0,5.0,3.0,6.0,0
11478,1.0,4.0,3.0,4.0,3.0,5.0,0
11480,1.0,2.0,1.0,3.0,3.0,6.0,0
11482,4.0,2.0,2.0,3.0,0.0,5.0,0
11488,2.0,1.0,0.0,1.0,3.0,5.0,0
11495,3.0,5.0,4.0,5.0,5.0,4.0,0
11520,1.0,4.0,5.0,5.0,4.0,4.0,0
11521,2.0,3.0,5.0,2.0,0.0,5.0,0
11522,2.0,5.0,4.0,5.0,3.0,5.0,0
11523,1.0,1.0,1.0,0.0,5.0,6.0,0
11525,1.0,2.0,3.0,2.0,5.0,5.0,0
11533,3.0,4.0,2.0,4.0,7.0,7.0,0
11544,3.0,3.0,0.0,3.0,0.0,4.0,0
11547,4.0,4.0,4.0,4.0,3.0,7.0,0
11548,4.0,2.0,2.0,1.0,0.0,7.0,0
11549,6.0,4.0,3.0,4.0,3.0,7.0,0
11591,1.0,1.0,1.0,2.0,0.0,5.0,0
11595,1.0,3.0,1.0,3.0,0.0,7.0,0
11598,1.0,4.0,4.0,5.0,3.0,6.0,0
11605,0.0,2.0,1.0,2.0,0.0,6.0,0
11616,2.0,1.0,3.0,2.0,3.0,6.0,0
11645,2.0,1.0,2.0,0.0,5.0,4.0,0
11650,5.0,4.0,0.0,3.0,0.0,6.0,0
11652,4.0,4.0,3.0,3.0,7.0,7.0,0
11653,4.0,4.0,2.0,4.0,7.0,5.0,0
11654,4.0,1.0,1.0,1.0,3.0,7.0,0
11661,1.0,1.0,2.0,2.0,0.0,6.0,0
11664,2.0,2.0,1.0,3.0,0.0,6.0,0
11677,5.0,5.0,5.0,5.0,8.0,6.0,0
11682,1.0,4.0,5.0,4.0,3.0,5.0,0
11683,5.0,5.0,1.0,5.0,6.0,6.0,0
11728,1.0,1.0,1.0,1.0,6.0,7.0,0
11729,2.0,3.0,0.0,4.0,0.0,3.0,0
11776,4.0,3.0,3.0,3.0,3.0,4.0,0
11790,6.0,4.0,4.0,4.0,0.0,3.0,0
11795,3.0,3.0,1.0,2.0,0.0,7.0,0
11822,1.0,1.0,0.0,2.0,0.0,6.0,0
11869,1.0,1.0,1.0,2.0,6.0,4.0,0
11976,0.0,2.0,1.0,2.0,0.0,6.0,0
11980,1.0,3.0,2.0,3.0,0.0,5.0,0
11989,1.0,1.0,3.0,0.0,5.0,5.0,0
12003,2.0,3.0,1.0,3.0,5.0,7.0,0
12042,3.0,4.0,0.0,4.0,8.0,7.0,0
12043,4.0,4.0,3.0,4.0,8.0,5.0,0
12044,5.0,2.0,1.0,2.0,0.0,7.0,0
12049,3.0,1.0,3.0,1.0,6.0,5.0,0
12050,3.0,3.0,3.0,4.0,0.0,3.0,0
12053,5.0,6.0,6.0,6.0,4.0,7.0,0
12055,3.0,4.0,3.0,5.0,5.0,7.0,0
12056,5.0,2.0,1.0,1.0,0.0,4.0,0
12057,4.0,2.0,1.0,1.0,0.0,6.0,0
12059,6.0,5.0,5.0,5.0,6.0,7.0,0
12065,2.0,2.0,2.0,2.0,4.0,4.0,0
12069,4.0,5.0,5.0,5.0,6.0,3.0,0
12075,0.0,1.0,2.0,1.0,4.0,4.0,0
12092,0.0,1.0,2.0,1.0,4.0,4.0,0
12118,2.0,3.0,4.0,3.0,5.0,2.0,0
12164,3.0,3.0,1.0,2.0,8.0,2.0,0
12170,3.0,5.0,5.0,5.0,4.0,4.0,0
12172,6.0,4.0,2.0,4.0,3.0,7.0,0
12177,3.0,2.0,1.0,1.0,0.0,4.0,0
12179,5.0,1.0,1.0,1.0,0.0,4.0,0
12183,3.0,3.0,3.0,3.0,6.0,7.0,0
12219,1.0,1.0,2.0,2.0,3.0,5.0,0
12229,0.0,1.0,1.0,1.0,3.0,4.0,0
12238,3.0,3.0,3.0,4.0,4.0,3.0,0
12278,2.0,2.0,2.0,2.0,7.0,2.0,0
12290,2.0,1.0,2.0,1.0,0.0,5.0,0
12306,4.0,2.0,0.0,2.0,0.0,5.0,0
12310,5.0,4.0,3.0,4.0,4.0,4.0,0
12330,1.0,1.0,1.0,1.0,0.0,4.0,0
12347,1.0,1.0,1.0,1.0,4.0,4.0,0
12353,0.0,2.0,0.0,3.0,0.0,6.0,0
12372,2.0,4.0,3.0,4.0,3.0,6.0,0
12374,1.0,3.0,2.0,3.0,8.0,4.0,0
12384,3.0,1.0,1.0,1.0,0.0,7.0,0
12425,3.0,1.0,1.0,1.0,0.0,2.0,0
12426,2.0,1.0,1.0,0.0,6.0,7.0,0
12427,2.0,1.0,1.0,1.0,4.0,4.0,0
12431,4.0,6.0,5.0,6.0,3.0,6.0,0
12433,3.0,3.0,4.0,3.0,3.0,6.0,0
12437,4.0,3.0,3.0,3.0,3.0,6.0,0
12482,0.0,1.0,1.0,0.0,0.0,4.0,0
12543,1.0,1.0,1.0,1.0,0.0,6.0,0
12560,5.0,6.0,5.0,7.0,4.0,6.0,0
12566,4.0,4.0,4.0,3.0,3.0,7.0,0
12568,4.0,1.0,2.0,0.0,0.0,4.0,0
12569,2.0,5.0,5.0,5.0,5.0,5.0,0
12574,3.0,1.0,2.0,0.0,4.0,5.0,0
12576,4.0,3.0,1.0,2.0,0.0,5.0,0
12577,2.0,1.0,1.0,2.0,8.0,6.0,0
12590,0.0,1.0,2.0,0.0,0.0,4.0,0
12604,1.0,2.0,3.0,2.0,6.0,4.0,0
12629,2.0,1.0,1.0,1.0,0.0,6.0,0
12635,2.0,4.0,5.0,5.0,5.0,3.0,0
12637,3.0,3.0,3.0,3.0,4.0,7.0,0
12647,3.0,4.0,2.0,4.0,3.0,6.0,0
12648,1.0,2.0,1.0,2.0,0.0,6.0,0
12681,5.0,2.0,1.0,2.0,0.0,7.0,0
12683,4.0,3.0,3.0,3.0,3.0,7.0,0
12684,2.0,1.0,1.0,2.0,0.0,5.0,0
12686,0.0,1.0,0.0,1.0,0.0,4.0,0
12688,3.0,1.0,1.0,1.0,0.0,6.0,0
12697,3.0,1.0,2.0,0.0,0.0,3.0,0
12704,2.0,1.0,2.0,0.0,0.0,4.0,0
12745,3.0,2.0,1.0,2.0,0.0,6.0,0
12749,2.0,5.0,4.0,5.0,8.0,4.0,0
12751,2.0,5.0,5.0,5.0,3.0,4.0,0
12757,2.0,4.0,3.0,4.0,3.0,6.0,0
12771,1.0,2.0,2.0,3.0,6.0,6.0,0
12777,2.0,3.0,2.0,4.0,0.0,5.0,0
12783,1.0,1.0,2.0,1.0,5.0,5.0,0
12790,2.0,2.0,5.0,2.0,5.0,2.0,0
12806,0.0,1.0,1.0,1.0,0.0,5.0,0
12810,3.0,2.0,1.0,2.0,0.0,4.0,0
12811,2.0,3.0,1.0,4.0,4.0,5.0,0
12816,0.0,1.0,0.0,1.0,6.0,5.0,0
12818,2.0,2.0,1.0,2.0,0.0,5.0,0
12824,2.0,1.0,0.0,1.0,0.0,6.0,0
12829,2.0,2.0,2.0,2.0,4.0,3.0,0
12830,1.0,2.0,3.0,3.0,0.0,4.0,0
12861,0.0,2.0,1.0,3.0,0.0,4.0,0
12895,0.0,2.0,1.0,3.0,3.0,6.0,0
12901,0.0,2.0,1.0,3.0,3.0,6.0,0
12933,2.0,3.0,4.0,4.0,5.0,6.0,0
12934,2.0,1.0,3.0,1.0,4.0,5.0,0
12939,1.0,2.0,3.0,3.0,6.0,6.0,0
12945,2.0,5.0,5.0,5.0,3.0,4.0,0
12946,1.0,4.0,3.0,5.0,3.0,6.0,0
12947,1.0,3.0,3.0,3.0,5.0,4.0,0
12954,1.0,2.0,1.0,2.0,7.0,4.0,0
12955,1.0,3.0,1.0,4.0,7.0,6.0,0
12960,1.0,2.0,2.0,2.0,5.0,1.0,0
13000,1.0,2.0,2.0,3.0,0.0,6.0,0
13004,2.0,3.0,2.0,3.0,4.0,6.0,0
13005,3.0,4.0,3.0,5.0,7.0,4.0,0
13009,2.0,3.0,0.0,3.0,3.0,7.0,0
13013,5.0,3.0,2.0,3.0,7.0,6.0,0
13014,3.0,3.0,1.0,3.0,4.0,5.0,0
13024,3.0,3.0,3.0,3.0,6.0,7.0,0
13042,1.0,1.0,2.0,2.0,0.0,2.0,0
13045,2.0,4.0,1.0,5.0,0.0,6.0,0
13046,2.0,1.0,3.0,1.0,3.0,2.0,0
13050,4.0,5.0,5.0,5.0,6.0,6.0,0
13052,1.0,3.0,3.0,3.0,0.0,6.0,0
13055,4.0,2.0,1.0,3.0,0.0,6.0,0
13063,1.0,2.0,1.0,2.0,7.0,5.0,0
13064,1.0,1.0,0.0,0.0,7.0,7.0,0
13081,2.0,2.0,2.0,2.0,8.0,6.0,0
13123,0.0,2.0,1.0,2.0,3.0,6.0,0
13128,2.0,4.0,1.0,4.0,5.0,6.0,0
13141,1.0,1.0,1.0,1.0,0.0,6.0,0
13143,1.0,1.0,2.0,1.0,8.0,5.0,0
13166,2.0,3.0,0.0,3.0,0.0,3.0,0
13169,3.0,3.0,1.0,3.0,3.0,7.0,0
13175,4.0,3.0,2.0,3.0,7.0,7.0,0
13196,1.0,1.0,2.0,2.0,0.0,6.0,0
13198,1.0,2.0,3.0,2.0,3.0,5.0,0
13203,1.0,1.0,1.0,0.0,4.0,7.0,0
13209,2.0,1.0,2.0,2.0,4.0,7.0,0
13214,2.0,4.0,3.0,5.0,3.0,6.0,0
13228,0.0,2.0,0.0,2.0,0.0,7.0,0
13248,1.0,3.0,1.0,4.0,5.0,6.0,0
13276,1.0,1.0,2.0,2.0,0.0,5.0,0
13280,2.0,2.0,3.0,2.0,3.0,5.0,0
13286,2.0,1.0,1.0,1.0,3.0,4.0,0
13369,1.0,1.0,1.0,2.0,0.0,4.0,0
13370,1.0,1.0,1.0,1.0,6.0,4.0,0
13383,2.0,3.0,1.0,4.0,8.0,3.0,0
13428,2.0,3.0,3.0,3.0,3.0,5.0,0
13429,5.0,5.0,2.0,5.0,3.0,7.0,0
13430,3.0,2.0,0.0,2.0,3.0,7.0,0
13431,4.0,4.0,4.0,3.0,6.0,5.0,0
13432,5.0,4.0,2.0,4.0,3.0,5.0,0
13434,3.0,2.0,4.0,2.0,4.0,4.0,0
13524,3.0,3.0,2.0,2.0,0.0,4.0,0
13534,3.0,5.0,4.0,5.0,4.0,6.0,0
13563,4.0,6.0,5.0,6.0,5.0,6.0,0
13578,3.0,1.0,1.0,2.0,0.0,5.0,0
13588,1.0,1.0,2.0,1.0,4.0,4.0,0
13655,3.0,5.0,5.0,5.0,4.0,6.0,0
13659,2.0,1.0,3.0,1.0,3.0,7.0,0
13665,2.0,4.0,1.0,5.0,4.0,5.0,0
13669,3.0,3.0,1.0,3.0,8.0,7.0,0
13672,3.0,3.0,1.0,3.0,7.0,5.0,0
13673,2.0,1.0,0.0,1.0,0.0,6.0,0
13674,3.0,4.0,3.0,5.0,3.0,7.0,0
13814,1.0,1.0,0.0,0.0,0.0,7.0,0
13819,1.0,4.0,2.0,4.0,6.0,6.0,0
13837,3.0,5.0,5.0,5.0,5.0,4.0,0
13839,4.0,4.0,5.0,5.0,5.0,4.0,0
13842,3.0,4.0,1.0,5.0,0.0,6.0,0
13934,2.0,1.0,2.0,1.0,6.0,7.0,0
13940,5.0,6.0,3.0,6.0,3.0,3.0,0
13942,3.0,1.0,1.0,0.0,0.0,4.0,0
13946,2.0,2.0,1.0,3.0,7.0,5.0,0
13955,1.0,1.0,1.0,1.0,6.0,6.0,0
13977,1.0,1.0,1.0,1.0,6.0,7.0,0
14073,5.0,3.0,3.0,2.0,5.0,4.0,0
14076,4.0,2.0,2.0,2.0,6.0,6.0,0
14079,4.0,6.0,6.0,6.0,6.0,4.0,0
14084,3.0,3.0,4.0,3.0,6.0,7.0,0
14088,3.0,2.0,1.0,2.0,0.0,6.0,0
14208,5.0,5.0,3.0,5.0,0.0,6.0,0
14215,4.0,1.0,1.0,1.0,0.0,4.0,0
14216,4.0,5.0,1.0,5.0,0.0,6.0,0
14224,5.0,3.0,2.0,3.0,5.0,4.0,0
14238,1.0,3.0,4.0,4.0,8.0,4.0,0
14325,5.0,5.0,4.0,5.0,3.0,7.0,0
14336,0.0,5.0,1.0,5.0,0.0,6.0,0
14338,0.0,4.0,1.0,4.0,0.0,7.0,0
14352,1.0,1.0,1.0,1.0,8.0,6.0,0
14380,1.0,1.0,1.0,2.0,0.0,6.0,0
14620,1.0,2.0,3.0,3.0,0.0,6.0,0
14621,1.0,2.0,2.0,2.0,0.0,5.0,0
14631,1.0,1.0,0.0,2.0,8.0,4.0,0
14634,2.0,3.0,1.0,3.0,8.0,4.0,0
14749,3.0,2.0,1.0,2.0,4.0,6.0,0
14756,1.0,1.0,1.0,0.0,0.0,4.0,0
14763,2.0,1.0,4.0,2.0,5.0,6.0,0
14839,2.0,4.0,2.0,5.0,5.0,4.0,0
14841,3.0,1.0,1.0,1.0,0.0,4.0,0
14843,3.0,3.0,3.0,3.0,4.0,7.0,0
14856,6.0,5.0,5.0,4.0,7.0,7.0,0
14857,5.0,2.0,1.0,2.0,0.0,7.0,0
14888,3.0,4.0,4.0,4.0,5.0,2.0,0
14901,3.0,4.0,1.0,4.0,5.0,4.0,0
14985,2.0,2.0,2.0,2.0,0.0,5.0,0
14995,3.0,5.0,2.0,6.0,4.0,3.0,0
15025,1.0,1.0,2.0,2.0,6.0,7.0,0
15067,0.0,1.0,3.0,1.0,0.0,6.0,0
15074,2.0,1.0,1.0,1.0,3.0,4.0,0
15078,1.0,4.0,3.0,4.0,7.0,4.0,0
15090,2.0,1.0,4.0,1.0,0.0,6.0,0
15092,2.0,3.0,1.0,3.0,0.0,6.0,0
15101,4.0,5.0,6.0,5.0,5.0,4.0,0
15143,2.0,4.0,1.0,4.0,0.0,4.0,0
15219,2.0,2.0,1.0,2.0,8.0,6.0,0
15227,2.0,1.0,1.0,1.0,0.0,5.0,0
15234,2.0,3.0,2.0,4.0,3.0,6.0,0
15246,6.0,3.0,3.0,3.0,0.0,5.0,0
15266,0.0,1.0,0.0,1.0,0.0,4.0,0
15270,1.0,1.0,1.0,1.0,4.0,6.0,0
15277,1.0,1.0,1.0,1.0,0.0,2.0,0
15339,0.0,1.0,1.0,0.0,0.0,6.0,0
15341,1.0,1.0,1.0,1.0,8.0,4.0,0
15344,2.0,3.0,3.0,3.0,8.0,6.0,0
15357,3.0,5.0,3.0,5.0,4.0,6.0,0
15365,3.0,3.0,2.0,2.0,7.0,5.0,0
15370,3.0,4.0,2.0,5.0,5.0,4.0,0
15383,1.0,1.0,1.0,0.0,0.0,7.0,0
15392,1.0,3.0,1.0,4.0,0.0,6.0,0
15468,4.0,5.0,1.0,5.0,3.0,4.0,0
15471,2.0,2.0,1.0,2.0,4.0,7.0,0
15480,4.0,3.0,1.0,3.0,0.0,7.0,0
15483,3.0,2.0,0.0,3.0,4.0,5.0,0
15484,1.0,4.0,2.0,4.0,7.0,6.0,0
15508,1.0,1.0,1.0,1.0,0.0,4.0,0
15525,2.0,1.0,2.0,1.0,3.0,7.0,0
15720,1.0,1.0,1.0,1.0,0.0,7.0,0
15955,1.0,1.0,0.0,1.0,0.0,6.0,0
16314,0.0,1.0,0.0,0.0,0.0,7.0,0
16511,1.0,3.0,1.0,4.0,8.0,3.0,0
17583,1.0,1.0,1.0,2.0,0.0,6.0,0
17698,1.0,2.0,1.0,2.0,0.0,4.0,0
17710,2.0,3.0,2.0,4.0,0.0,6.0,0
17750,1.0,2.0,1.0,3.0,0.0,2.0,0
17766,0.0,1.0,0.0,1.0,0.0,5.0,0
17794,1.0,1.0,1.0,0.0,0.0,2.0,0
17848,2.0,3.0,3.0,3.0,6.0,4.0,0
18069,1.0,2.0,0.0,3.0,8.0,3.0,0
18071,1.0,5.0,4.0,5.0,0.0,6.0,0
18101,1.0,3.0,0.0,4.0,0.0,5.0,0
18102,2.0,5.0,3.0,5.0,4.0,3.0,0
18211,2.0,3.0,1.0,3.0,4.0,7.0,0
18265,1.0,3.0,1.0,3.0,6.0,4.0,0
18344,2.0,2.0,1.0,2.0,0.0,6.0,0
18444,1.0,2.0,1.0,2.0,0.0,6.0,0
18490,3.0,3.0,3.0,3.0,3.0,7.0,0
18492,3.0,2.0,1.0,2.0,0.0,2.0,0
18497,2.0,1.0,1.0,2.0,0.0,7.0,0
18507,3.0,4.0,3.0,5.0,8.0,4.0,0
18658,2.0,2.0,1.0,3.0,0.0,4.0,0
18792,1.0,1.0,1.0,2.0,0.0,6.0,0
18836,1.0,1.0,1.0,1.0,8.0,3.0,0
18838,2.0,1.0,1.0,1.0,0.0,7.0,0
18856,3.0,6.0,5.0,6.0,5.0,4.0,0
18857,3.0,2.0,1.0,2.0,7.0,4.0,0
18942,1.0,2.0,2.0,3.0,6.0,5.0,0
18966,1.0,2.0,1.0,2.0,0.0,5.0,0
18969,0.0,4.0,1.0,5.0,3.0,6.0,0
18977,3.0,1.0,1.0,1.0,3.0,5.0,0
19105,1.0,4.0,1.0,5.0,7.0,6.0,0
19158,1.0,2.0,1.0,2.0,3.0,4.0,0
19208,0.0,1.0,1.0,1.0,0.0,3.0,0
19295,1.0,1.0,1.0,1.0,8.0,4.0,0
19314,2.0,4.0,1.0,5.0,0.0,5.0,0
19326,3.0,1.0,0.0,0.0,6.0,4.0,0
19333,2.0,3.0,2.0,3.0,0.0,5.0,0
19336,1.0,1.0,1.0,2.0,0.0,6.0,0
19422,2.0,3.0,2.0,4.0,3.0,4.0,0
19446,2.0,2.0,1.0,2.0,0.0,6.0,0
19471,2.0,4.0,3.0,4.0,0.0,6.0,0
19555,1.0,3.0,4.0,3.0,0.0,5.0,0
19588,2.0,3.0,3.0,3.0,4.0,4.0,0
19592,2.0,3.0,4.0,3.0,4.0,6.0,0
19598,1.0,1.0,3.0,1.0,4.0,5.0,0
19621,2.0,4.0,2.0,4.0,0.0,6.0,0
19656,1.0,4.0,3.0,5.0,0.0,6.0,0
19668,1.0,1.0,1.0,1.0,7.0,3.0,0
19671,0.0,1.0,0.0,1.0,0.0,6.0,0
19685,5.0,1.0,1.0,0.0,0.0,5.0,0
19687,2.0,2.0,1.0,2.0,0.0,7.0,0
19692,2.0,1.0,3.0,1.0,8.0,7.0,0
19694,3.0,3.0,0.0,4.0,6.0,6.0,0
19695,2.0,3.0,1.0,3.0,0.0,4.0,0
19700,2.0,4.0,3.0,4.0,4.0,4.0,0
19701,3.0,3.0,1.0,3.0,7.0,6.0,0
19723,4.0,5.0,3.0,5.0,3.0,3.0,0
19728,4.0,1.0,1.0,1.0,0.0,5.0,0
19744,1.0,1.0,0.0,0.0,0.0,6.0,0
19801,2.0,1.0,1.0,0.0,0.0,6.0,0
19832,2.0,2.0,3.0,1.0,4.0,3.0,0
19838,2.0,3.0,3.0,3.0,4.0,3.0,0
19844,3.0,4.0,5.0,4.0,5.0,7.0,0
19852,4.0,3.0,2.0,3.0,8.0,6.0,0
19854,2.0,1.0,0.0,0.0,0.0,6.0,0
19937,1.0,1.0,0.0,1.0,8.0,7.0,0
19974,1.0,1.0,0.0,1.0,0.0,4.0,0
20017,1.0,2.0,1.0,2.0,0.0,6.0,0
20064,3.0,5.0,3.0,5.0,4.0,3.0,0
20068,4.0,4.0,1.0,4.0,0.0,7.0,0
20075,3.0,3.0,3.0,3.0,6.0,5.0,0
20093,4.0,3.0,2.0,3.0,3.0,4.0,0
20098,2.0,4.0,2.0,4.0,0.0,4.0,0
20180,2.0,3.0,1.0,3.0,3.0,6.0,0
20182,3.0,3.0,2.0,3.0,8.0,7.0,0
20185,4.0,2.0,1.0,3.0,7.0,7.0,0
20186,3.0,5.0,3.0,5.0,6.0,4.0,0
20190,5.0,5.0,5.0,5.0,4.0,6.0,0
20195,4.0,2.0,3.0,2.0,7.0,7.0,0
20208,5.0,6.0,6.0,6.0,5.0,7.0,0
20266,4.0,4.0,1.0,4.0,3.0,7.0,0
20274,3.0,1.0,2.0,1.0,3.0,7.0,0
20287,5.0,1.0,0.0,0.0,0.0,3.0,0
20293,5.0,5.0,2.0,5.0,0.0,6.0,0
20296,4.0,4.0,3.0,4.0,4.0,5.0,0
20323,1.0,4.0,1.0,4.0,0.0,7.0,0
20337,3.0,4.0,4.0,5.0,6.0,6.0,0
20341,4.0,4.0,4.0,4.0,7.0,7.0,0
20384,3.0,2.0,1.0,3.0,3.0,4.0,0
20395,3.0,2.0,2.0,2.0,7.0,4.0,0
20396,1.0,2.0,1.0,3.0,0.0,6.0,0
20398,4.0,4.0,4.0,4.0,5.0,5.0,0
20400,3.0,4.0,3.0,4.0,7.0,6.0,0
20405,3.0,4.0,3.0,4.0,4.0,4.0,0
20416,6.0,3.0,1.0,2.0,4.0,7.0,0
20424,5.0,4.0,1.0,4.0,7.0,7.0,0
20427,3.0,5.0,3.0,5.0,3.0,6.0,0
20428,3.0,3.0,2.0,2.0,0.0,3.0,0
20429,5.0,3.0,0.0,4.0,0.0,7.0,0
20433,6.0,5.0,3.0,5.0,3.0,7.0,0
20435,6.0,4.0,4.0,4.0,7.0,3.0,0
20445,1.0,1.0,1.0,0.0,0.0,7.0,0
20540,3.0,3.0,2.0,4.0,4.0,5.0,0
20682,6.0,3.0,1.0,2.0,0.0,5.0,0
20724,1.0,1.0,1.0,0.0,8.0,6.0,0
20734,2.0,3.0,3.0,3.0,3.0,7.0,0
20735,2.0,3.0,3.0,4.0,3.0,3.0,0
20798,1.0,1.0,1.0,1.0,0.0,6.0,0
20822,5.0,4.0,3.0,5.0,0.0,7.0,0
20823,4.0,1.0,0.0,0.0,0.0,6.0,0
20824,4.0,1.0,0.0,1.0,3.0,6.0,0
20849,3.0,2.0,2.0,2.0,7.0,7.0,0
20919,3.0,1.0,1.0,1.0,0.0,6.0,0
20933,2.0,4.0,1.0,4.0,0.0,6.0,0
20935,4.0,4.0,0.0,3.0,7.0,7.0,0
20936,5.0,2.0,1.0,2.0,0.0,7.0,0
20938,3.0,2.0,0.0,1.0,0.0,7.0,0
20939,5.0,4.0,0.0,5.0,0.0,4.0,0
20942,4.0,1.0,0.0,1.0,3.0,7.0,0
20945,3.0,3.0,0.0,2.0,0.0,6.0,0
20946,2.0,4.0,3.0,4.0,8.0,4.0,0
20947,4.0,2.0,0.0,2.0,0.0,6.0,0
20954,2.0,4.0,2.0,5.0,8.0,6.0,0
20959,1.0,2.0,1.0,2.0,0.0,6.0,0
21033,5.0,3.0,3.0,3.0,0.0,6.0,0
21057,4.0,6.0,6.0,6.0,6.0,6.0,0
21059,2.0,3.0,4.0,4.0,4.0,3.0,0
21068,3.0,1.0,1.0,1.0,4.0,7.0,0
21071,5.0,4.0,1.0,4.0,0.0,5.0,0
21072,4.0,4.0,2.0,4.0,6.0,6.0,0
21150,0.0,1.0,0.0,0.0,0.0,3.0,0
21152,1.0,2.0,3.0,2.0,0.0,4.0,0
21199,4.0,5.0,2.0,5.0,4.0,4.0,0
21200,4.0,1.0,2.0,1.0,3.0,4.0,0
21202,3.0,2.0,4.0,2.0,0.0,3.0,0
21204,1.0,1.0,1.0,0.0,0.0,6.0,0
21207,5.0,4.0,3.0,4.0,3.0,7.0,0
21260,1.0,1.0,2.0,1.0,0.0,4.0,0
21295,2.0,3.0,0.0,3.0,6.0,6.0,0
21303,3.0,3.0,1.0,4.0,0.0,4.0,0
21304,2.0,4.0,5.0,5.0,4.0,2.0,0
21305,4.0,3.0,2.0,3.0,0.0,6.0,0
21308,1.0,3.0,1.0,3.0,0.0,6.0,0
21318,3.0,3.0,1.0,2.0,0.0,7.0,0
21322,6.0,3.0,1.0,3.0,3.0,7.0,0
21324,5.0,4.0,2.0,3.0,4.0,6.0,0
21366,2.0,3.0,5.0,3.0,4.0,4.0,0
21389,3.0,6.0,4.0,6.0,6.0,7.0,0
21395,6.0,3.0,5.0,2.0,3.0,5.0,0
21397,4.0,2.0,1.0,2.0,0.0,6.0,0
21407,4.0,4.0,2.0,4.0,7.0,5.0,0
21428,3.0,2.0,0.0,2.0,0.0,7.0,0
21429,2.0,3.0,3.0,4.0,4.0,5.0,0
21431,1.0,3.0,1.0,3.0,0.0,4.0,0
21442,4.0,4.0,3.0,2.0,0.0,5.0,0
21443,5.0,6.0,5.0,5.0,5.0,7.0,0
21474,1.0,2.0,3.0,2.0,4.0,6.0,0
21483,1.0,1.0,1.0,1.0,0.0,6.0,0
21486,4.0,4.0,4.0,5.0,6.0,7.0,0
21516,5.0,4.0,4.0,4.0,4.0,6.0,0
21522,3.0,4.0,5.0,4.0,3.0,5.0,0
21539,4.0,1.0,1.0,1.0,0.0,7.0,0
21545,3.0,3.0,5.0,3.0,3.0,6.0,0
21556,3.0,2.0,0.0,2.0,0.0,5.0,0
21565,3.0,1.0,1.0,1.0,0.0,4.0,0
21570,2.0,1.0,0.0,1.0,0.0,6.0,0
21642,3.0,2.0,0.0,3.0,3.0,4.0,0
21646,3.0,4.0,3.0,4.0,0.0,6.0,0
21658,4.0,4.0,4.0,4.0,6.0,6.0,0
21698,3.0,5.0,3.0,5.0,3.0,7.0,0
21770,4.0,5.0,5.0,5.0,4.0,7.0,0
21774,2.0,4.0,3.0,4.0,5.0,5.0,0
21778,5.0,7.0,6.0,7.0,6.0,7.0,0
21794,4.0,4.0,4.0,3.0,4.0,2.0,0
21883,4.0,2.0,1.0,2.0,3.0,7.0,0
21888,4.0,1.0,1.0,1.0,7.0,7.0,0
21902,3.0,2.0,1.0,2.0,3.0,7.0,0
21997,2.0,4.0,1.0,5.0,7.0,6.0,0
22145,3.0,2.0,2.0,3.0,8.0,5.0,0
22154,3.0,3.0,0.0,3.0,0.0,7.0,0
22160,5.0,3.0,1.0,4.0,0.0,6.0,0
22184,1.0,3.0,1.0,3.0,0.0,4.0,0
